date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2006-06-23 17:00:00,1.25254,1.25084,1.25284,1.25074,1.25245,1.25105,1.25275,1.25065,1521
2006-06-25 17:00:00,1.25094,1.25064,1.25174,1.25084,1.25085,1.25055,1.25165,1.25085,7
2006-06-25 21:00:00,1.25154,1.25124,1.25204,1.25004,1.25145,1.25115,1.25195,1.24995,597
2006-06-26 01:00:00,1.25124,1.25154,1.25244,1.25084,1.25115,1.25145,1.25235,1.25075,516
2006-06-26 05:00:00,1.25154,1.25594,1.25834,1.25034,1.25145,1.25585,1.25825,1.25025,1344
2006-06-26 09:00:00,1.25594,1.25664,1.25744,1.25384,1.25585,1.25655,1.25735,1.25375,1934
2006-06-26 13:00:00,1.25664,1.25634,1.25764,1.25354,1.25655,1.25625,1.25755,1.25345,3217
2006-06-26 17:00:00,1.25634,1.25824,1.26034,1.25634,1.25625,1.25815,1.26025,1.25625,2666
2006-06-26 21:00:00,1.25824,1.26104,1.26164,1.25794,1.25815,1.26095,1.26155,1.25785,829
2006-06-27 01:00:00,1.26104,1.26014,1.26184,1.25904,1.26095,1.26005,1.26175,1.25895,898
2006-06-27 05:00:00,1.26014,1.25914,1.26154,1.25744,1.26005,1.25905,1.26145,1.25735,1176
2006-06-27 09:00:00,1.25914,1.25904,1.25954,1.25614,1.25905,1.25895,1.25945,1.25605,2190
2006-06-27 13:00:00,1.25904,1.25904,1.26094,1.25754,1.25895,1.25895,1.26085,1.25745,3533
2006-06-27 17:00:00,1.25904,1.25774,1.25934,1.25754,1.25895,1.25765,1.25925,1.25745,2165
2006-06-27 21:00:00,1.25774,1.25764,1.25854,1.25644,1.25765,1.25755,1.25845,1.25635,520
2006-06-28 01:00:00,1.25764,1.25744,1.25844,1.25674,1.25755,1.25735,1.25835,1.25665,625
2006-06-28 05:00:00,1.25744,1.25694,1.25784,1.25534,1.25735,1.25685,1.25775,1.25525,1636
2006-06-28 09:00:00,1.25694,1.25474,1.25734,1.25424,1.25685,1.25465,1.25725,1.25415,1581
2006-06-28 13:00:00,1.25474,1.25384,1.25624,1.25144,1.25465,1.25375,1.25615,1.25135,2820
2006-06-28 17:00:00,1.25384,1.25554,1.25584,1.25284,1.25375,1.25545,1.25575,1.25275,2157
2006-06-28 21:00:00,1.25554,1.25434,1.25594,1.25364,1.25545,1.25425,1.25585,1.25355,574
2006-06-29 01:00:00,1.25434,1.25464,1.25484,1.25384,1.25425,1.25455,1.25475,1.25375,678
2006-06-29 05:00:00,1.25464,1.25384,1.25524,1.25294,1.25455,1.25375,1.25515,1.25285,1995
2006-06-29 09:00:00,1.25384,1.25484,1.25544,1.25194,1.25375,1.25475,1.25535,1.25185,2144
2006-06-29 13:00:00,1.25484,1.25394,1.25524,1.25284,1.25475,1.25385,1.25515,1.25275,3340
2006-06-29 17:00:00,1.25394,1.26634,1.26664,1.25204,1.25385,1.26625,1.26655,1.25195,2914
2006-06-29 21:00:00,1.26634,1.26704,1.26734,1.26564,1.26625,1.26695,1.26725,1.26555,628
2006-06-30 01:00:00,1.26704,1.27124,1.27204,1.26694,1.26695,1.27115,1.27195,1.26685,1134
2006-06-30 05:00:00,1.27124,1.27104,1.27324,1.26964,1.27115,1.27095,1.27315,1.26955,1917
2006-06-30 09:00:00,1.27104,1.27454,1.27684,1.27024,1.27095,1.27445,1.27675,1.27015,2065
2006-06-30 13:00:00,1.27454,1.27854,1.27904,1.27414,1.27445,1.27845,1.27895,1.27405,3657
2006-06-30 17:00:00,1.27854,1.27824,1.27914,1.27754,1.27845,1.27845,1.27905,1.27745,2053
2006-07-02 17:00:00,1.27894,1.27884,1.27914,1.27824,1.27885,1.27905,1.27935,1.27845,3
2006-07-02 21:00:00,1.27824,1.27824,1.27924,1.27774,1.27845,1.27845,1.27945,1.27795,2455
2006-07-03 01:00:00,1.27824,1.27824,1.27874,1.27664,1.27845,1.27845,1.27895,1.27685,2139
2006-07-03 05:00:00,1.27824,1.27714,1.27994,1.27624,1.27845,1.27735,1.28015,1.27645,712
2006-07-03 09:00:00,1.27714,1.27834,1.28074,1.27614,1.27735,1.27855,1.28095,1.27635,1857
2006-07-03 13:00:00,1.27834,1.27954,1.28224,1.27734,1.27855,1.27975,1.28245,1.27755,3463
2006-07-03 17:00:00,1.27954,1.28014,1.28104,1.27944,1.27975,1.28035,1.28125,1.27965,1805
2006-07-03 21:00:00,1.28014,1.27994,1.28064,1.27904,1.28035,1.28015,1.28085,1.27925,1692
2006-07-04 01:00:00,1.27994,1.28074,1.28094,1.27964,1.28015,1.28095,1.28115,1.27985,1400
2006-07-04 05:00:00,1.28074,1.28154,1.28214,1.28044,1.28095,1.28175,1.28235,1.28065,895
2006-07-04 09:00:00,1.28154,1.27964,1.28164,1.27864,1.28175,1.27985,1.28185,1.27885,936
2006-07-04 13:00:00,1.27964,1.27964,1.28094,1.27894,1.27985,1.27985,1.28115,1.27915,1702
2006-07-04 17:00:00,1.27964,1.27954,1.28104,1.27924,1.27985,1.27975,1.28125,1.27945,1753
2006-07-04 21:00:00,1.27954,1.27784,1.28014,1.27734,1.27975,1.27805,1.28035,1.27755,1925
2006-07-05 01:00:00,1.27784,1.28054,1.28094,1.27694,1.27805,1.28075,1.28115,1.27715,1473
2006-07-05 05:00:00,1.28054,1.27594,1.28384,1.27484,1.28075,1.27615,1.28405,1.27505,962
2006-07-05 09:00:00,1.27594,1.27454,1.27944,1.27424,1.27615,1.27475,1.27965,1.27445,1865
2006-07-05 13:00:00,1.27454,1.27224,1.27564,1.27054,1.27475,1.27245,1.27585,1.27075,3257
2006-07-05 17:00:00,1.27224,1.27244,1.27364,1.27204,1.27245,1.27265,1.27385,1.27225,2127
2006-07-05 21:00:00,1.27244,1.27204,1.27364,1.27164,1.27265,1.27225,1.27385,1.27185,1460
2006-07-06 01:00:00,1.27204,1.27264,1.27384,1.27184,1.27225,1.27285,1.27405,1.27205,1134
2006-07-06 05:00:00,1.27264,1.27314,1.27494,1.27234,1.27285,1.27335,1.27515,1.27255,610
2006-07-06 09:00:00,1.27314,1.27634,1.27834,1.27254,1.27335,1.27655,1.27855,1.27275,1406
2006-07-06 13:00:00,1.27634,1.27574,1.27744,1.27334,1.27655,1.27595,1.27765,1.27355,3391
2006-07-06 17:00:00,1.27574,1.27794,1.27804,1.27554,1.27595,1.27815,1.27825,1.27575,1814
2006-07-06 21:00:00,1.27794,1.27704,1.27814,1.27704,1.27815,1.27725,1.27835,1.27725,1240
2006-07-07 01:00:00,1.27724,1.27674,1.27764,1.27664,1.27745,1.27695,1.27785,1.27685,802
2006-07-07 05:00:00,1.27674,1.27724,1.27884,1.27654,1.27695,1.27745,1.27905,1.27675,483
2006-07-07 09:00:00,1.27724,1.28204,1.28594,1.27704,1.27745,1.28225,1.28615,1.27725,1332
2006-07-07 13:00:00,1.28204,1.28234,1.28314,1.28074,1.28225,1.28225,1.28305,1.28065,2245
2006-07-07 17:00:00,1.28234,1.28144,1.28294,1.28114,1.28225,1.28135,1.28285,1.28105,1008
2006-07-09 17:00:00,1.28144,1.28104,1.28144,1.28134,1.28135,1.28095,1.28135,1.28125,1
2006-07-09 21:00:00,1.28134,1.27904,1.28164,1.27884,1.28125,1.27895,1.28155,1.27875,1513
2006-07-10 01:00:00,1.27904,1.27954,1.28044,1.27834,1.27895,1.27945,1.28035,1.27825,1532
2006-07-10 05:00:00,1.27954,1.28034,1.28124,1.27844,1.27945,1.28025,1.28115,1.27835,594
2006-07-10 09:00:00,1.28034,1.27384,1.28044,1.27274,1.28025,1.27375,1.28035,1.27265,1262
2006-07-10 13:00:00,1.27384,1.27354,1.27614,1.27204,1.27375,1.27345,1.27605,1.27195,3197
2006-07-10 17:00:00,1.27354,1.27284,1.27454,1.27244,1.27345,1.27275,1.27445,1.27235,1485
2006-07-10 21:00:00,1.27284,1.27394,1.27454,1.27254,1.27275,1.27385,1.27445,1.27245,1774
2006-07-11 01:00:00,1.27394,1.27364,1.27464,1.27344,1.27385,1.27355,1.27455,1.27335,1085
2006-07-11 05:00:00,1.27364,1.27424,1.27504,1.27054,1.27355,1.27415,1.27495,1.27045,895
2006-07-11 09:00:00,1.27424,1.27354,1.27534,1.27274,1.27415,1.27345,1.27525,1.27265,1231
2006-07-11 13:00:00,1.27354,1.27444,1.27604,1.27124,1.27345,1.27435,1.27595,1.27115,2252
2006-07-11 17:00:00,1.27444,1.27754,1.27774,1.27414,1.27435,1.27745,1.27765,1.27405,2228
2006-07-11 21:00:00,1.27754,1.27664,1.27764,1.27564,1.27745,1.27655,1.27755,1.27555,1497
2006-07-12 01:00:00,1.27664,1.27634,1.27684,1.27544,1.27655,1.27625,1.27675,1.27535,1040
2006-07-12 05:00:00,1.27634,1.27474,1.27794,1.27344,1.27625,1.27465,1.27785,1.27335,662
2006-07-12 09:00:00,1.27474,1.27124,1.27524,1.26864,1.27465,1.27115,1.27515,1.26855,1413
2006-07-12 13:00:00,1.27124,1.26974,1.27194,1.26744,1.27115,1.26965,1.27185,1.26735,3209
2006-07-12 17:00:00,1.26974,1.27024,1.27064,1.26844,1.26965,1.27015,1.27055,1.26835,1834
2006-07-12 21:00:00,1.27024,1.27044,1.27144,1.26944,1.27015,1.27035,1.27135,1.26935,2071
2006-07-13 01:00:00,1.27044,1.27124,1.27234,1.27024,1.27035,1.27115,1.27225,1.27015,1568
2006-07-13 05:00:00,1.27124,1.27174,1.27304,1.26974,1.27115,1.27165,1.27295,1.26965,896
2006-07-13 09:00:00,1.27174,1.27004,1.27234,1.26834,1.27165,1.26995,1.27225,1.26825,1439
2006-07-13 13:00:00,1.27004,1.26784,1.27224,1.26634,1.26995,1.26775,1.27215,1.26625,3150
2006-07-13 17:00:00,1.26784,1.26884,1.27014,1.26754,1.26775,1.26875,1.27005,1.26745,2004
2006-07-13 21:00:00,1.26884,1.26754,1.26974,1.26734,1.26875,1.26745,1.26965,1.26725,2192
2006-07-14 01:00:00,1.26754,1.26834,1.26934,1.26684,1.26745,1.26825,1.26925,1.26675,2594
2006-07-14 05:00:00,1.26834,1.26774,1.26934,1.26474,1.26825,1.26765,1.26925,1.26465,1163
2006-07-14 09:00:00,1.26774,1.26554,1.26914,1.26554,1.26765,1.26545,1.26905,1.26545,1324
2006-07-14 13:00:00,1.26554,1.26394,1.26644,1.26264,1.26545,1.26385,1.26635,1.26255,2564
2006-07-14 17:00:00,1.26394,1.26334,1.26544,1.26374,1.26385,1.26355,1.26535,1.26365,1671
2006-07-16 21:00:00,1.26454,1.26364,1.26584,1.26294,1.26445,1.26385,1.26605,1.26315,1798
2006-07-17 01:00:00,1.26364,1.26234,1.26374,1.26194,1.26385,1.26255,1.26395,1.26215,1735
2006-07-17 05:00:00,1.26234,1.25554,1.26414,1.25524,1.26255,1.25575,1.26435,1.25545,1047
2006-07-17 09:00:00,1.25554,1.25274,1.25634,1.25194,1.25575,1.25295,1.25655,1.25215,1913
2006-07-17 13:00:00,1.25274,1.25244,1.25434,1.25104,1.25295,1.25265,1.25455,1.25125,2949
2006-07-17 17:00:00,1.25244,1.25164,1.25264,1.25094,1.25265,1.25155,1.25285,1.25085,1968
2006-07-17 21:00:00,1.25164,1.25164,1.25274,1.25114,1.25155,1.25155,1.25265,1.25105,1631
2006-07-18 01:00:00,1.25164,1.25254,1.25314,1.25154,1.25155,1.25245,1.25305,1.25145,1497
2006-07-18 05:00:00,1.25254,1.25284,1.25484,1.25224,1.25245,1.25275,1.25475,1.25215,976
2006-07-18 09:00:00,1.25284,1.25394,1.25554,1.24924,1.25275,1.25385,1.25545,1.24915,2355
2006-07-18 13:00:00,1.25394,1.24934,1.25594,1.24744,1.25385,1.24925,1.25585,1.24735,3539
2006-07-18 17:00:00,1.24934,1.25034,1.25114,1.24874,1.24925,1.25025,1.25105,1.24865,2447
2006-07-18 21:00:00,1.25034,1.24814,1.25074,1.24804,1.25025,1.24805,1.25065,1.24795,1807
2006-07-19 01:00:00,1.24814,1.24984,1.25024,1.24774,1.24805,1.24975,1.25015,1.24765,1569
2006-07-19 05:00:00,1.24984,1.24974,1.25104,1.24804,1.24975,1.24965,1.25095,1.24795,1126
2006-07-19 09:00:00,1.24974,1.24684,1.25054,1.24564,1.24965,1.24675,1.25045,1.24555,1685
2006-07-19 13:00:00,1.24684,1.25954,1.25954,1.24664,1.24675,1.25945,1.25945,1.24655,3678
2006-07-19 17:00:00,1.25954,1.25854,1.26084,1.25844,1.25945,1.25845,1.26075,1.25835,3274
2006-07-19 21:00:00,1.25854,1.26054,1.26064,1.25844,1.25845,1.26045,1.26055,1.25835,1900
2006-07-20 01:00:00,1.26054,1.26064,1.26184,1.26034,1.26045,1.26055,1.26175,1.26025,1551
2006-07-20 05:00:00,1.26064,1.26064,1.26134,1.25864,1.26055,1.26055,1.26125,1.25855,842
2006-07-20 09:00:00,1.26064,1.26284,1.26484,1.26004,1.26055,1.26275,1.26475,1.25995,1538
2006-07-20 13:00:00,1.26284,1.26264,1.26524,1.26184,1.26275,1.26255,1.26515,1.26175,2973
2006-07-20 17:00:00,1.26264,1.26274,1.26534,1.26254,1.26255,1.26265,1.26525,1.26245,2231
2006-07-20 21:00:00,1.26274,1.26354,1.26384,1.26224,1.26265,1.26345,1.26375,1.26215,1851
2006-07-21 01:00:00,1.26354,1.26454,1.26494,1.26354,1.26345,1.26445,1.26485,1.26345,1258
2006-07-21 05:00:00,1.26454,1.26704,1.26794,1.26264,1.26445,1.26695,1.26785,1.26255,1122
2006-07-21 09:00:00,1.26704,1.26814,1.26884,1.26554,1.26695,1.26805,1.26875,1.26545,1835
2006-07-21 13:00:00,1.26814,1.26804,1.26904,1.26654,1.26805,1.26795,1.26895,1.26645,2854
2006-07-21 17:00:00,1.26804,1.27014,1.26954,1.26804,1.26795,1.27035,1.26945,1.26795,1421
2006-07-23 21:00:00,1.26944,1.26594,1.27104,1.26574,1.26935,1.26615,1.27125,1.26595,2640
2006-07-24 01:00:00,1.26594,1.26564,1.26654,1.26394,1.26615,1.26585,1.26675,1.26415,2026
2006-07-24 05:00:00,1.26564,1.26214,1.26574,1.26084,1.26585,1.26235,1.26595,1.26105,1248
2006-07-24 09:00:00,1.26214,1.26354,1.26404,1.26104,1.26235,1.26375,1.26425,1.26125,1271
2006-07-24 13:00:00,1.26354,1.26314,1.26454,1.26174,1.26375,1.26335,1.26475,1.26195,2428
2006-07-24 17:00:00,1.26314,1.26314,1.26344,1.26154,1.26335,1.26335,1.26365,1.26175,2212
2006-07-24 21:00:00,1.26314,1.26104,1.26424,1.26034,1.26335,1.26125,1.26445,1.26055,1838
2006-07-25 01:00:00,1.26104,1.26354,1.26394,1.26084,1.26125,1.26375,1.26415,1.26105,1393
2006-07-25 05:00:00,1.26354,1.26374,1.26714,1.26284,1.26375,1.26395,1.26735,1.26305,1141
2006-07-25 09:00:00,1.26374,1.26434,1.26534,1.26344,1.26395,1.26455,1.26555,1.26365,1021
2006-07-25 13:00:00,1.26434,1.25744,1.26644,1.25614,1.26455,1.25765,1.26665,1.25635,3287
2006-07-25 17:00:00,1.25744,1.25744,1.25844,1.25684,1.25765,1.25765,1.25865,1.25705,2235
2006-07-25 21:00:00,1.25744,1.25724,1.25864,1.25704,1.25765,1.25745,1.25885,1.25725,2389
2006-07-26 01:00:00,1.25724,1.25794,1.25814,1.25664,1.25745,1.25815,1.25835,1.25685,1711
2006-07-26 05:00:00,1.25794,1.25844,1.25934,1.25574,1.25815,1.25865,1.25955,1.25595,981
2006-07-26 09:00:00,1.25844,1.25954,1.25994,1.25804,1.25865,1.25975,1.26015,1.25825,1070
2006-07-26 13:00:00,1.25954,1.26584,1.26594,1.25884,1.25975,1.26605,1.26615,1.25905,2715
2006-07-26 17:00:00,1.26584,1.27144,1.27164,1.26504,1.26605,1.27165,1.27185,1.26525,2543
2006-07-26 21:00:00,1.27144,1.27134,1.27264,1.27044,1.27165,1.27155,1.27285,1.27065,2123
2006-07-27 01:00:00,1.27134,1.27254,1.27284,1.27124,1.27155,1.27275,1.27305,1.27145,1523
2006-07-27 05:00:00,1.27254,1.27294,1.27464,1.27184,1.27275,1.27315,1.27485,1.27205,1133
2006-07-27 09:00:00,1.27294,1.27334,1.27494,1.27074,1.27315,1.27355,1.27515,1.27095,1451
2006-07-27 13:00:00,1.27334,1.27214,1.27734,1.27154,1.27355,1.27235,1.27755,1.27175,3175
2006-07-27 17:00:00,1.27214,1.26974,1.27244,1.26804,1.27235,1.26995,1.27265,1.26825,2468
2006-07-27 21:00:00,1.26974,1.26814,1.27004,1.26804,1.26995,1.26835,1.27025,1.26825,2352
2006-07-28 01:00:00,1.26814,1.26844,1.26934,1.26754,1.26835,1.26865,1.26955,1.26775,1538
2006-07-28 05:00:00,1.26844,1.26844,1.27004,1.26774,1.26865,1.26865,1.27025,1.26795,1072
2006-07-28 09:00:00,1.26844,1.27254,1.27414,1.26584,1.26865,1.27275,1.27435,1.26605,1527
2006-07-28 13:00:00,1.27254,1.27464,1.27704,1.27204,1.27275,1.27455,1.27695,1.27225,2256
2006-07-28 17:00:00,1.27464,1.27624,1.27584,1.27434,1.27455,1.27615,1.27575,1.27425,1174
2006-07-30 21:00:00,1.27474,1.27554,1.27724,1.27464,1.27465,1.27545,1.27715,1.27455,1624
2006-07-31 01:00:00,1.27554,1.27634,1.27694,1.27454,1.27545,1.27625,1.27685,1.27445,1227
2006-07-31 05:00:00,1.27634,1.27534,1.27644,1.27384,1.27625,1.27525,1.27635,1.27375,916
2006-07-31 09:00:00,1.27534,1.27794,1.27804,1.27464,1.27525,1.27785,1.27795,1.27455,1431
2006-07-31 13:00:00,1.27794,1.27654,1.27824,1.27434,1.27785,1.27645,1.27815,1.27425,3853
2006-07-31 17:00:00,1.27654,1.27644,1.27804,1.27594,1.27645,1.27635,1.27795,1.27585,2239
2006-07-31 21:00:00,1.27644,1.27524,1.27734,1.27504,1.27635,1.27515,1.27725,1.27495,1756
2006-08-01 01:00:00,1.27524,1.27334,1.27604,1.27294,1.27515,1.27325,1.27595,1.27285,1621
2006-08-01 05:00:00,1.27334,1.27404,1.27484,1.27184,1.27325,1.27395,1.27475,1.27175,837
2006-08-01 09:00:00,1.27404,1.27384,1.27804,1.27324,1.27395,1.27375,1.27795,1.27315,1524
2006-08-01 13:00:00,1.27384,1.28154,1.28204,1.27224,1.27375,1.28145,1.28195,1.27215,4862
2006-08-01 17:00:00,1.28154,1.28254,1.28284,1.28034,1.28145,1.28245,1.28275,1.28025,2480
2006-08-01 21:00:00,1.28254,1.28234,1.28294,1.28134,1.28245,1.28225,1.28285,1.28125,2079
2006-08-02 01:00:00,1.28234,1.28214,1.28344,1.28154,1.28225,1.28205,1.28335,1.28145,1514
2006-08-02 05:00:00,1.28214,1.27994,1.28284,1.27954,1.28205,1.27985,1.28275,1.27945,959
2006-08-02 09:00:00,1.27994,1.28014,1.28104,1.27874,1.27985,1.28005,1.28095,1.27865,1262
2006-08-02 13:00:00,1.28014,1.27954,1.28194,1.27744,1.28005,1.27945,1.28185,1.27735,2403
2006-08-02 17:00:00,1.27954,1.27864,1.28044,1.27774,1.27945,1.27855,1.28035,1.27765,1468
2006-08-02 21:00:00,1.27864,1.27574,1.27954,1.27544,1.27855,1.27565,1.27945,1.27535,1386
2006-08-03 01:00:00,1.27574,1.27544,1.27644,1.27404,1.27565,1.27535,1.27635,1.27395,1560
2006-08-03 05:00:00,1.27544,1.27624,1.27744,1.27474,1.27535,1.27615,1.27735,1.27465,890
2006-08-03 09:00:00,1.27624,1.28174,1.28334,1.27484,1.27615,1.28165,1.28325,1.27475,2203
2006-08-03 13:00:00,1.28174,1.27994,1.28284,1.27624,1.28165,1.27985,1.28275,1.27615,3252
2006-08-03 17:00:00,1.27994,1.28014,1.28164,1.27954,1.27985,1.28005,1.28155,1.27945,1559
2006-08-03 21:00:00,1.28014,1.27994,1.28054,1.27844,1.28005,1.27985,1.28045,1.27835,1430
2006-08-04 01:00:00,1.27994,1.27964,1.28104,1.27904,1.27985,1.27955,1.28095,1.27895,1365
2006-08-04 05:00:00,1.27964,1.27824,1.28064,1.27804,1.27955,1.27815,1.28055,1.27795,795
2006-08-04 09:00:00,1.27824,1.28794,1.28854,1.27764,1.27815,1.28785,1.28845,1.27755,1403
2006-08-04 13:00:00,1.28794,1.28924,1.29084,1.28654,1.28785,1.28915,1.29075,1.28645,2067
2006-08-04 17:00:00,1.28924,1.28744,1.28954,1.28734,1.28915,1.28735,1.28945,1.28725,1271
2006-08-06 21:00:00,1.28744,1.28824,1.28924,1.28724,1.28735,1.28815,1.28915,1.28715,1368
2006-08-07 01:00:00,1.28824,1.28784,1.28864,1.28744,1.28815,1.28775,1.28855,1.28735,1645
2006-08-07 05:00:00,1.28784,1.28734,1.28854,1.28554,1.28775,1.28725,1.28845,1.28545,797
2006-08-07 09:00:00,1.28734,1.28674,1.28754,1.28474,1.28725,1.28665,1.28745,1.28465,1145
2006-08-07 13:00:00,1.28674,1.28514,1.28784,1.28494,1.28665,1.28505,1.28775,1.28485,2609
2006-08-07 17:00:00,1.28514,1.28404,1.28534,1.28284,1.28505,1.28395,1.28525,1.28275,1829
2006-08-07 21:00:00,1.28404,1.28254,1.28424,1.28044,1.28395,1.28245,1.28415,1.28035,1512
2006-08-08 01:00:00,1.28254,1.28214,1.28264,1.28114,1.28245,1.28205,1.28255,1.28105,1333
2006-08-08 05:00:00,1.28214,1.28424,1.28504,1.28154,1.28205,1.28415,1.28495,1.28145,883
2006-08-08 09:00:00,1.28424,1.28354,1.28534,1.28254,1.28415,1.28345,1.28525,1.28245,1130
2006-08-08 13:00:00,1.28354,1.28364,1.28464,1.28264,1.28345,1.28355,1.28455,1.28255,1968
2006-08-08 17:00:00,1.28364,1.28324,1.28914,1.28094,1.28355,1.28315,1.28905,1.28085,2763
2006-08-08 21:00:00,1.28324,1.27794,1.28434,1.27624,1.28315,1.27785,1.28425,1.27615,2464
2006-08-09 01:00:00,1.27794,1.27954,1.27994,1.27724,1.27785,1.27945,1.27985,1.27715,1467
2006-08-09 05:00:00,1.27954,1.28644,1.28744,1.27874,1.27945,1.28635,1.28735,1.27865,1142
2006-08-09 09:00:00,1.28644,1.28814,1.29034,1.28574,1.28635,1.28805,1.29025,1.28565,1658
2006-08-09 13:00:00,1.28814,1.28864,1.28944,1.28684,1.28805,1.28855,1.28935,1.28675,3178
2006-08-09 17:00:00,1.28864,1.28614,1.28874,1.28524,1.28855,1.28605,1.28865,1.28515,1808
2006-08-09 21:00:00,1.28614,1.28634,1.28774,1.28574,1.28605,1.28625,1.28765,1.28565,1769
2006-08-10 01:00:00,1.28634,1.28754,1.28834,1.28634,1.28625,1.28745,1.28825,1.28625,1735
2006-08-10 05:00:00,1.28754,1.28624,1.29114,1.28414,1.28745,1.28615,1.29105,1.28405,1190
2006-08-10 09:00:00,1.28624,1.28354,1.28734,1.28204,1.28615,1.28345,1.28725,1.28195,1462
2006-08-10 13:00:00,1.28354,1.27714,1.28404,1.27464,1.28345,1.27705,1.28395,1.27455,2736
2006-08-10 17:00:00,1.27714,1.27924,1.27984,1.27664,1.27705,1.27915,1.27975,1.27655,1848
2006-08-10 21:00:00,1.27924,1.27824,1.27994,1.27814,1.27915,1.27815,1.27985,1.27805,1390
2006-08-11 01:00:00,1.27824,1.27744,1.27854,1.27624,1.27815,1.27735,1.27845,1.27615,1813
2006-08-11 05:00:00,1.27744,1.27874,1.27954,1.27394,1.27735,1.27865,1.27945,1.27385,1064
2006-08-11 09:00:00,1.27874,1.27284,1.27954,1.27164,1.27865,1.27275,1.27945,1.27155,1283
2006-08-11 13:00:00,1.27284,1.27294,1.27774,1.27224,1.27275,1.27285,1.27765,1.27215,2142
2006-08-11 17:00:00,1.27294,1.27444,1.27364,1.27174,1.27285,1.27465,1.27355,1.27165,1253
2006-08-14 01:00:00,1.27294,1.27454,1.27564,1.27294,1.27285,1.27475,1.27585,1.27285,452
2006-08-14 05:00:00,1.27524,1.27354,1.27634,1.27104,1.27545,1.27375,1.27655,1.27125,1313
2006-08-14 09:00:00,1.27354,1.27334,1.27444,1.27084,1.27375,1.27355,1.27465,1.27105,1749
2006-08-14 13:00:00,1.27334,1.27344,1.27594,1.27204,1.27355,1.27365,1.27615,1.27225,2793
2006-08-14 17:00:00,1.27344,1.27124,1.27354,1.27084,1.27365,1.27145,1.27375,1.27105,2211
2006-08-14 21:00:00,1.27124,1.27244,1.27334,1.27114,1.27145,1.27265,1.27355,1.27135,1957
2006-08-15 01:00:00,1.27244,1.27334,1.27394,1.26934,1.27265,1.27355,1.27415,1.26955,1615
2006-08-15 05:00:00,1.27334,1.27204,1.27504,1.27144,1.27355,1.27225,1.27525,1.27165,1161
2006-08-15 09:00:00,1.27204,1.27754,1.27774,1.27094,1.27225,1.27775,1.27795,1.27115,1628
2006-08-15 13:00:00,1.27754,1.27844,1.28024,1.27584,1.27775,1.27865,1.28045,1.27605,2785
2006-08-15 17:00:00,1.27844,1.27854,1.27964,1.27794,1.27865,1.27875,1.27985,1.27815,1896
2006-08-15 21:00:00,1.27854,1.27864,1.27924,1.27794,1.27875,1.27885,1.27945,1.27815,1789
2006-08-16 01:00:00,1.27864,1.27864,1.27934,1.27834,1.27885,1.27885,1.27955,1.27855,1500
2006-08-16 05:00:00,1.27864,1.27914,1.27954,1.27814,1.27885,1.27935,1.27975,1.27835,2166
2006-08-16 09:00:00,1.27914,1.28414,1.28474,1.27684,1.27935,1.28435,1.28495,1.27705,2536
2006-08-16 13:00:00,1.28414,1.28524,1.28644,1.28394,1.28435,1.28545,1.28665,1.28415,2565
2006-08-16 17:00:00,1.28524,1.28374,1.28554,1.28344,1.28545,1.28395,1.28575,1.28365,1891
2006-08-16 21:00:00,1.28374,1.28564,1.28574,1.28354,1.28395,1.28585,1.28595,1.28375,1597
2006-08-17 01:00:00,1.28564,1.28514,1.28604,1.28484,1.28585,1.28535,1.28625,1.28505,1475
2006-08-17 05:00:00,1.28514,1.28734,1.28764,1.28414,1.28535,1.28755,1.28785,1.28435,1997
2006-08-17 09:00:00,1.28734,1.28714,1.28864,1.28554,1.28755,1.28735,1.28885,1.28575,2061
2006-08-17 13:00:00,1.28714,1.28404,1.28734,1.28404,1.28735,1.28425,1.28755,1.28425,4227
2006-08-17 17:00:00,1.28404,1.28264,1.28414,1.28114,1.28425,1.28285,1.28435,1.28135,2348
2006-08-17 21:00:00,1.28264,1.28264,1.28344,1.28204,1.28285,1.28285,1.28365,1.28225,1765
2006-08-18 01:00:00,1.28264,1.28284,1.28314,1.28184,1.28285,1.28305,1.28335,1.28205,1380
2006-08-18 05:00:00,1.28284,1.28354,1.28444,1.28264,1.28305,1.28375,1.28465,1.28285,1976
2006-08-18 09:00:00,1.28354,1.27994,1.28404,1.27814,1.28375,1.28015,1.28425,1.27835,2250
2006-08-18 13:00:00,1.27994,1.28074,1.28444,1.27934,1.28015,1.28095,1.28465,1.27955,2754
2006-08-18 17:00:00,1.28074,1.28294,1.28294,1.28024,1.28095,1.28315,1.28315,1.28045,1458
2006-08-20 17:00:00,1.28284,1.28254,1.28294,1.28274,1.28305,1.28275,1.28315,1.28295,3
2006-08-20 21:00:00,1.28294,1.28474,1.28494,1.28194,1.28315,1.28495,1.28515,1.28215,1959
2006-08-21 01:00:00,1.28474,1.28714,1.28834,1.28464,1.28495,1.28735,1.28855,1.28485,2317
2006-08-21 05:00:00,1.28714,1.28984,1.29064,1.28654,1.28735,1.29005,1.29085,1.28675,2541
2006-08-21 09:00:00,1.28984,1.28994,1.29234,1.28794,1.29005,1.29015,1.29255,1.28815,2513
2006-08-21 13:00:00,1.28994,1.29034,1.29384,1.28954,1.29015,1.29055,1.29405,1.28975,2181
